group,Y-m,subj,days_pres,injury_ct,season,sex,age,age-sex,rank,strank,repstate,grpsize_avg,pct_d_newmales,avgperctimmat
GN,2013-07,Dann,31,0,mating,M,0.44901,inf,,,,51.29032,96.77419,66.35011
GN,2013-08,Dann,31,0,mating,M,0.53388,inf,,,,51.03226,96.77419,66.72051
GN,2013-09,Dann,30,0,mating,M,0.61875,inf,,,,50.5,63.33333,70.06238
GN,2013-10,Dann,31,0,interseason,M,0.70089,inf,,,,50.22581,19.35484,71.68121
GN,2013-11,Dann,30,0,interseason,M,0.78576,inf,,,,46.5,24.13793,71.27635
GN,2013-12,Dann,31,0,birth,M,0.8679,inf,,,,46.12903,0,71.54437
GN,2014-01,Dann,31,2,birth,M,0.95277,inf,,,,46.48387,3.44828,69.40683
GN,2014-02,Dann,28,0,birth,M,1.03765,juvm,,,,48.82143,18.51852,68.9861
GN,2014-03,Dann,31,0,birth,M,1.11431,juvm,,,,49.45161,3.22581,68.76795
GN,2014-04,Dann,30,0,interseason,M,1.19918,juvm,,,,50.43333,6.89655,66.16028
GN,2014-05,Dann,31,0,interseason,M,1.28131,juvm,,,,50.90323,16.12903,64.38753
GN,2014-06,Dann,30,0,mating,M,1.36619,juvm,,,,49.46667,16.66667,63.27552
GN,2014-07,Dann,31,0,mating,M,1.44832,juvm,,,,49.32258,35.48387,62.85874
GN,2014-08,Dann,31,0,mating,M,1.5332,juvm,,,,48.48387,6.45161,63.08521
GN,2014-09,Dann,30,0,mating,M,1.61807,juvm,,,,47.26667,10,63.47699
GN,2014-10,Dann,31,0,interseason,M,1.70021,juvm,,,,47.29032,6.45161,63.44722
GN,2014-11,Dann,30,0,interseason,M,1.78508,juvm,,,,47.5,3.44828,61.75785
GN,2014-12,Dann,31,0,birth,M,1.86721,juvm,,,,47.6129,16.66667,61.85757
GN,2015-01,Dann,31,0,birth,M,1.95209,juvm,,,,49.12903,0,61.98909
GN,2015-02,Dann,28,0,birth,M,2.03696,juvm,,,,53.07143,7.14286,62.04808
GN,2015-03,Dann,31,0,birth,M,2.11362,juvm,,,,55.09677,0,63.58408
GN,2015-04,Dann,30,0,interseason,M,2.19849,juvm,,,,55.7,0,64.09091
GN,2015-05,Dann,31,0,interseason,M,2.28063,juvm,,,,56.16129,6.45161,64.10506
GN,2015-06,Dann,30,0,mating,M,2.3655,juvm,,,,56,0,64.28571
GN,2015-07,Dann,31,0,mating,M,2.44764,juvm,,,,56.06452,6.45161,64.21295
GN,2015-08,Dann,31,0,mating,M,2.53251,juvm,,,,56.09677,6.45161,64.17657
GN,2015-09,Dann,30,0,mating,M,2.61739,juvm,,,,56.1,6.66667,64.17293
GN,2015-10,Dann,31,0,interseason,M,2.69952,juvm,,,,55.87097,19.35484,63.91474
GN,2015-11,Dann,30,0,interseason,M,2.78439,juvm,,,,55.53333,0,63.92316
GN,2015-12,Dann,31,0,birth,M,2.86653,juvm,,,,55.87097,3.22581,64.20193
GN,2016-01,Dann,2,0,birth,M,2.9514,juvm,,,,55.74194,6.45161,62.96796
GN,2006-11,Dant,30,0,interseason,M,3.74812,juvm,,,,36,0,63.88889
GN,2006-12,Dant,31,0,birth,M,3.83025,juvm,,,,36,0,63.88889
GN,2007-01,Dant,31,0,birth,M,3.91513,juvm,,,,37.2,0,65.14067
GN,2007-02,Dant,28,0,birth,M,4,juvm,,,,37.96429,0,65.85298
GN,2007-03,Dant,31,0,birth,M,4.07666,juvm,,,,37.93548,0,65.90419
GN,2007-04,Dant,30,0,interseason,M,4.16153,juvm,,,,37.9,0,65.96728
GN,2007-05,Dant,31,0,interseason,M,4.24367,juvm,,,,37.96774,0,65.84683
GN,2007-06,Dant,30,0,mating,M,4.32854,juvm,,,,37.96667,3.44828,65.85178
GN,2007-07,Dant,31,0,mating,M,4.41068,juvm,,,,38.12903,16.12903,65.57475
GN,2007-08,Dant,31,0,mating,M,4.49555,juvm,,,,37.93548,0,65.90419
GN,2007-09,Dant,30,0,mating,M,4.58042,juvm,,,,38.03333,6.89655,65.73628
GN,2007-10,Dant,31,0,interseason,M,4.66256,juvm,,,,37.96774,0,65.84683
GN,2007-11,Dant,30,0,interseason,M,4.74743,juvm,,,,38,0,65.78947
GN,2007-12,Dant,31,0,birth,M,4.82957,juvm,,,,38.53333,0,66.17251
GN,2008-01,Dant,31,0,birth,M,4.91444,juvm,,,,40.74194,0,65.63336
GN,2008-02,Dant,29,0,birth,M,4.99932,juvm,,,,41,0,64.42389
GN,2008-03,Dant,31,0,birth,M,5.07871,juvm,,,,41.25806,3.22581,62.94922
GN,2008-04,Dant,30,0,interseason,M,5.16359,juvm,,,,42.13333,0,62.02289
GN,2008-05,Dant,31,0,interseason,M,5.24572,juvm,,,,41.90323,0,62.58851
GN,2008-06,Dant,30,0,mating,M,5.3306,juvm,,,,40.1,0,64.90496
GN,2008-07,Dant,31,0,mating,M,5.41273,juvm,,,,38.45161,3.22581,63.50181
GN,2008-08,Dant,31,0,mating,M,5.4976,juvm,,,,38,0,63.15789
GN,2008-09,Dant,30,0,mating,M,5.58248,juvm,,,,37.83333,3.33333,63.44531
GN,2008-10,Dant,31,0,interseason,M,5.66461,juvm,,,,37,0,64.86486
GN,2008-11,Dant,30,0,interseason,M,5.74949,juvm,,,,37,0,64.86486
GN,2008-12,Dant,31,0,birth,M,5.83162,juvm,,,,37.22581,3.33333,65.07671
GN,2009-01,Dant,31,0,birth,M,5.9165,juvm,,,,39.54839,3.22581,64.67983
GN,2009-02,Dant,28,0,birth,M,6.00137,juvm,,,,40.82143,0,66.14765
GN,2009-03,Dant,31,0,birth,M,6.07803,juvm,,,,40.90323,0,66.01298
GN,2009-04,Dant,30,0,interseason,M,6.1629,juvm,,,,41.63333,0,66.36856
GN,2009-05,Dant,31,0,interseason,M,6.24504,juvm,,,,41.96774,0,66.71912
GN,2009-06,Dant,30,0,mating,M,6.32991,juvm,,,,41.3,0,66.09756
GN,2009-07,Dant,31,0,mating,M,6.41205,juvm,,,,41.03226,3.22581,65.80308
GN,2009-08,Dant,31,0,mating,M,6.49692,juvm,,,,41,0,65.85366
GN,2009-09,Dant,30,0,mating,M,6.58179,juvm,,,,41.03333,0,65.80139
GN,2009-10,Dant,31,0,interseason,M,6.66393,juvm,,,,41.03226,3.22581,65.80308
GN,2009-11,Dant,30,0,interseason,M,6.7488,juvm,,,,41,3.33333,65.85366
GN,2009-12,Dant,31,0,birth,M,6.83094,juvm,,,,41.3871,0,65.24671
GN,2010-01,Dant,31,0,birth,M,6.91581,juvm,,,,42.90323,0,63.99246
GN,2010-02,Dant,28,0,birth,M,7.00068,juvm,,,,45.42857,0,62.72637
GN,2010-03,Dant,31,0,birth,M,7.07734,juvm,,,,47.58065,0,64.26733
GN,2010-04,Dant,30,0,interseason,M,7.16222,juvm,,,,48.03333,3.33333,64.5394
GN,2010-05,Dant,31,0,interseason,M,7.24435,juvm,,,,48,0,64.58333
GN,2010-06,Dant,30,0,mating,M,7.32923,juvm,,,,48,3.33333,64.5852
GN,2010-07,Dant,31,0,mating,M,7.41136,juvm,,,,48.09677,6.45161,64.45748
GN,2010-08,Dant,31,0,mating,M,7.49624,juvm,,,,47.83871,0,64.46179
GN,2010-09,Dant,30,0,mating,M,7.58111,juvm,,,,47.06667,10,63.74306
GN,2010-10,Dant,18,0,interseason,M,7.66324,juvm,,,,46.58065,0,63.50004
GN,2015-01,Dawn,1,0,birth,M,0.04381,inf,,,,49.12903,0,61.98909
GN,2015-02,Dawn,28,0,birth,M,0.04107,inf,,,,53.07143,7.14286,62.04808
GN,2015-03,Dawn,31,0,birth,M,0.11773,inf,,,,55.09677,0,63.58408
GN,2015-04,Dawn,30,0,interseason,M,0.2026,inf,,,,55.7,0,64.09091
GN,2015-05,Dawn,31,0,interseason,M,0.28474,inf,,,,56.16129,6.45161,64.10506
GN,2015-06,Dawn,30,0,mating,M,0.36961,inf,,,,56,0,64.28571
GN,2015-07,Dawn,31,0,mating,M,0.45175,inf,,,,56.06452,6.45161,64.21295
GN,2015-08,Dawn,31,0,mating,M,0.53662,inf,,,,56.09677,6.45161,64.17657
GN,2015-09,Dawn,30,0,mating,M,0.62149,inf,,,,56.1,6.66667,64.17293
GN,2015-10,Dawn,31,0,interseason,M,0.70363,inf,,,,55.87097,19.35484,63.91474
GN,2015-11,Dawn,30,0,interseason,M,0.7885,inf,,,,55.53333,0,63.92316
GN,2015-12,Dawn,31,0,birth,M,0.87064,inf,,,,55.87097,3.22581,64.20193
GN,2016-01,Dawn,31,0,birth,M,0.95551,inf,,,,55.74194,6.45161,62.96796
GN,2016-02,Dawn,29,0,birth,M,1.04038,juvm,,,,56.86207,3.44828,62.88644
GN,2016-03,Dawn,31,0,birth,M,1.11978,juvm,,,,58.03226,6.66667,63.75945
GN,2016-04,Dawn,30,0,interseason,M,1.20465,juvm,,,,58.03333,0,63.75833
GN,2016-05,Dawn,31,0,interseason,M,1.28679,juvm,,,,59.03226,0,64.37215
GN,2016-06,Dawn,30,0,mating,M,1.37166,juvm,,,,58.63333,6.66667,63.45192
GN,2016-07,Dawn,23,0,mating,M,1.4538,juvm,,,,57.95652,4.34783,62.26817
GN,2011-01,Dean,23,0,birth,M,0.01643,inf,,,,46.93548,9.67742,65.64384
GN,2011-02,Dean,28,0,birth,M,0.1013,inf,,,,50.03571,3.57143,67.95238
GN,2011-03,Dean,31,0,birth,M,0.17796,inf,,,,51.09677,9.67742,68.50787
GN,2011-04,Dean,30,0,interseason,M,0.26283,inf,,,,51.23333,23.33333,68.32117
GN,2011-05,Dean,31,0,interseason,M,0.34497,inf,,,,51.29032,19.35484,68.24911
GN,2011-06,Dean,30,0,mating,M,0.42984,inf,,,,51.3,13.33333,68.24601
GN,2011-07,Dean,31,0,mating,M,0.51198,inf,,,,51.19355,16.12903,68.37362
GN,2011-08,Dean,31,0,mating,M,0.59685,inf,,,,50.74194,22.58065,68.99518
GN,2011-09,Dean,30,0,mating,M,0.68172,inf,,,,51,80,68.64309
GN,2011-10,Dean,31,0,interseason,M,0.76386,inf,,,,50,96.77419,67.68515
GN,2011-11,Dean,30,0,interseason,M,0.84873,inf,,,,48.56667,96.66667,67.9623
GN,2011-12,Dean,31,0,birth,M,0.93087,inf,,,,47.3871,3.22581,68.27528
GN,2012-01,Dean,31,0,birth,M,1.01574,juvm,,,,46.74194,3.22581,67.83743
GN,2012-02,Dean,29,0,birth,M,1.10062,juvm,,,,46.06897,6.89655,67.29242
GN,2012-03,Dean,31,0,birth,M,1.18001,juvm,,,,46.03226,3.44828,67.35483
GN,2012-04,Dean,30,0,interseason,M,1.26489,juvm,,,,46.7,29.62963,66.43846
GN,2012-05,Dean,31,1,interseason,M,1.34702,juvm,,,,45.41935,46.66667,64.81368
GN,2012-06,Dean,30,0,mating,M,1.4319,juvm,,,,44.13333,3.44828,65.71593
GN,2012-07,Dean,31,0,mating,M,1.51403,juvm,,,,43.93548,10,66.23437
GN,2012-08,Dean,31,0,mating,M,1.5989,juvm,,,,43.09677,19.35484,67.29353
GN,2012-09,Dean,30,0,mating,M,1.68378,juvm,,,,43.63333,42.85714,66.50264
GN,2012-10,Dean,31,0,interseason,M,1.76591,juvm,,,,43.77419,100,66.28394
GN,2012-11,Dean,30,0,interseason,M,1.85079,juvm,,,,43.36667,75,66.89365
GN,2012-12,Dean,31,0,birth,M,1.93292,juvm,,,,43.19355,10,67.14959
GN,2013-01,Dean,31,0,birth,M,2.0178,juvm,,,,43.6129,35.48387,66.73321
GN,2013-02,Dean,28,0,birth,M,2.10267,juvm,,,,44.32143,46.15385,67.8639
GN,2013-03,Dean,31,0,birth,M,2.17933,juvm,,,,44.41935,17.85714,68.13659
GN,2013-04,Dean,30,0,interseason,M,2.2642,juvm,,,,45.96667,26.66667,68.75507
GN,2013-05,Dean,31,0,interseason,M,2.34634,juvm,,,,47.96774,13.33333,70.41913
GN,2013-06,Dean,30,0,mating,M,2.43121,juvm,,,,48.56667,33.33333,70.03346
GN,2013-07,Dean,31,0,mating,M,2.51335,juvm,,,,51.29032,96.77419,66.35011
GN,2013-08,Dean,31,0,mating,M,2.59822,juvm,,,,51.03226,96.77419,66.72051
GN,2013-09,Dean,30,0,mating,M,2.68309,juvm,,,,50.5,63.33333,70.06238
GN,2013-10,Dean,31,0,interseason,M,2.76523,juvm,,,,50.22581,19.35484,71.68121
GN,2013-11,Dean,30,0,interseason,M,2.8501,juvm,,,,46.5,24.13793,71.27635
GN,2013-12,Dean,31,0,birth,M,2.93224,juvm,,,,46.12903,0,71.54437
GN,2014-01,Dean,31,0,birth,M,3.01711,juvm,,,,46.48387,3.44828,69.40683
GN,2014-02,Dean,28,0,birth,M,3.10198,juvm,,,,48.82143,18.51852,68.9861
GN,2014-03,Dean,31,0,birth,M,3.17864,juvm,,,,49.45161,3.22581,68.76795
GN,2014-04,Dean,30,0,interseason,M,3.26352,juvm,,,,50.43333,6.89655,66.16028
GN,2014-05,Dean,31,0,interseason,M,3.34565,juvm,,,,50.90323,16.12903,64.38753
GN,2014-06,Dean,30,0,mating,M,3.43053,juvm,,,,49.46667,16.66667,63.27552
GN,2014-07,Dean,31,0,mating,M,3.51266,juvm,,,,49.32258,35.48387,62.85874
GN,2014-08,Dean,31,0,mating,M,3.59754,juvm,,,,48.48387,6.45161,63.08521
GN,2014-09,Dean,30,0,mating,M,3.68241,juvm,,,,47.26667,10,63.47699
GN,2014-10,Dean,31,0,interseason,M,3.76454,juvm,,,,47.29032,6.45161,63.44722
GN,2014-11,Dean,30,0,interseason,M,3.84942,juvm,,,,47.5,3.44828,61.75785
GN,2014-12,Dean,31,0,birth,M,3.93155,juvm,,,,47.6129,16.66667,61.85757
GN,2015-01,Dean,31,0,birth,M,4.01643,juvm,,,,49.12903,0,61.98909
GN,2015-02,Dean,28,0,birth,M,4.1013,juvm,,,,53.07143,7.14286,62.04808
GN,2015-03,Dean,31,0,birth,M,4.17796,juvm,,,,55.09677,0,63.58408
GN,2015-04,Dean,30,0,interseason,M,4.26283,juvm,,,,55.7,0,64.09091
GN,2015-05,Dean,31,0,interseason,M,4.34497,juvm,,,,56.16129,6.45161,64.10506
GN,2015-06,Dean,30,0,mating,M,4.42984,juvm,,,,56,0,64.28571
GN,2015-07,Dean,31,0,mating,M,4.51198,juvm,,,,56.06452,6.45161,64.21295
GN,2015-08,Dean,31,0,mating,M,4.59685,juvm,,,,56.09677,6.45161,64.17657
GN,2015-09,Dean,30,0,mating,M,4.68172,juvm,,,,56.1,6.66667,64.17293
GN,2015-10,Dean,31,0,interseason,M,4.76386,juvm,,,,55.87097,19.35484,63.91474
GN,2015-11,Dean,30,0,interseason,M,4.84873,juvm,,,,55.53333,0,63.92316
GN,2015-12,Dean,31,0,birth,M,4.93087,juvm,,,,55.87097,3.22581,64.20193
GN,2016-01,Dean,31,0,birth,M,5.01574,juvm,,,,55.74194,6.45161,62.96796
GN,2016-02,Dean,29,0,birth,M,5.10062,juvm,,,,56.86207,3.44828,62.88644
GN,2016-03,Dean,31,0,birth,M,5.18001,juvm,,,,58.03226,6.66667,63.75945
GN,2016-04,Dean,30,0,interseason,M,5.26489,juvm,,,,58.03333,0,63.75833
GN,2016-05,Dean,31,0,interseason,M,5.34702,juvm,,,,59.03226,0,64.37215
GN,2016-06,Dean,30,0,mating,M,5.4319,juvm,,,,58.63333,6.66667,63.45192
GN,2016-07,Dean,23,0,mating,M,5.51403,juvm,,,,57.95652,4.34783,62.26817
GN,2008-03,Demo,31,0,birth,F,0.01916,inf,,,,41.25806,3.22581,62.94922
GN,2008-04,Demo,30,0,interseason,F,0.06571,inf,,,,42.13333,0,62.02289
GN,2008-05,Demo,31,0,interseason,F,0.14784,inf,,,,41.90323,0,62.58851
GN,2008-06,Demo,30,0,mating,F,0.23272,inf,,,,40.1,0,64.90496
GN,2008-07,Demo,31,0,mating,F,0.31485,inf,,,,38.45161,3.22581,63.50181
GN,2008-08,Demo,31,0,mating,F,0.39973,inf,,,,38,0,63.15789
GN,2008-09,Demo,30,0,mating,F,0.4846,inf,,,,37.83333,3.33333,63.44531
GN,2008-10,Demo,31,0,interseason,F,0.56674,inf,,,,37,0,64.86486
GN,2008-11,Demo,30,0,interseason,F,0.65161,inf,,,,37,0,64.86486
GN,2008-12,Demo,31,0,birth,F,0.73374,inf,,,,37.22581,3.33333,65.07671
GN,2009-01,Demo,31,0,birth,F,0.81862,inf,,,,39.54839,3.22581,64.67983
GN,2009-02,Demo,28,0,birth,F,0.90349,inf,,,,40.82143,0,66.14765
GN,2009-03,Demo,31,0,birth,F,0.98015,juvf,,,,40.90323,0,66.01298
GN,2009-04,Demo,30,0,interseason,F,1.06502,juvf,,,,41.63333,0,66.36856
GN,2009-05,Demo,31,0,interseason,F,1.14716,juvf,,,,41.96774,0,66.71912
GN,2009-06,Demo,30,0,mating,F,1.23203,juvf,,,,41.3,0,66.09756
GN,2009-07,Demo,31,0,mating,F,1.31417,juvf,,,,41.03226,3.22581,65.80308
GN,2009-08,Demo,31,0,mating,F,1.39904,juvf,,,,41,0,65.85366
GN,2009-09,Demo,30,0,mating,F,1.48392,juvf,,,,41.03333,0,65.80139
GN,2009-10,Demo,31,0,interseason,F,1.56605,juvf,,,,41.03226,3.22581,65.80308
GN,2009-11,Demo,30,0,interseason,F,1.65092,juvf,,,,41,3.33333,65.85366
GN,2009-12,Demo,31,0,birth,F,1.73306,juvf,,,,41.3871,0,65.24671
GN,2010-01,Demo,31,0,birth,F,1.81793,juvf,,,,42.90323,0,63.99246
GN,2010-02,Demo,28,0,birth,F,1.90281,juvf,,,,45.42857,0,62.72637
GN,2010-03,Demo,31,0,birth,F,1.97947,juvf,,,,47.58065,0,64.26733
GN,2010-04,Demo,30,0,interseason,F,2.06434,juvf,,,,48.03333,3.33333,64.5394
GN,2010-05,Demo,31,0,interseason,F,2.14648,juvf,,,,48,0,64.58333
GN,2010-06,Demo,30,0,mating,F,2.23135,juvf,,,,48,3.33333,64.5852
GN,2010-07,Demo,31,0,mating,F,2.31348,juvf,,,,48.09677,6.45161,64.45748
GN,2010-08,Demo,31,0,mating,F,2.39836,juvf,,,,47.83871,0,64.46179
GN,2010-09,Demo,30,0,mating,F,2.48323,juvf,,,,47.06667,10,63.74306
GN,2010-10,Demo,31,0,interseason,F,2.56537,juvf,,,,46.58065,0,63.50004
GN,2010-11,Demo,30,0,interseason,F,2.65024,juvf,,,,46.03333,10,63.00075
GN,2010-12,Demo,31,0,birth,F,2.73238,juvf,,,,44.16129,12.90323,63.47996
GN,2011-01,Demo,31,0,birth,F,2.81725,juvf,,,,46.93548,9.67742,65.64384
GN,2011-02,Demo,28,0,birth,F,2.90212,juvf,,,,50.03571,3.57143,67.95238
GN,2011-03,Demo,31,0,birth,F,2.97878,juvf,,,,51.09677,9.67742,68.50787
GN,2011-04,Demo,30,0,interseason,F,3.06366,juvf,,,,51.23333,23.33333,68.32117
GN,2011-05,Demo,31,0,interseason,F,3.14579,juvf,,,,51.29032,19.35484,68.24911
GN,2011-06,Demo,30,0,mating,F,3.23066,juvf,,,,51.3,13.33333,68.24601
GN,2011-07,Demo,31,0,mating,F,3.3128,juvf,,,,51.19355,16.12903,68.37362
GN,2011-08,Demo,31,0,mating,F,3.39767,juvf,,,,50.74194,22.58065,68.99518
GN,2011-09,Demo,30,0,mating,F,3.48255,juvf,,,,51,80,68.64309
GN,2011-10,Demo,31,0,interseason,F,3.56468,juvf,,,,50,96.77419,67.68515
GN,2011-11,Demo,30,0,interseason,F,3.64956,juvf,,,,48.56667,96.66667,67.9623
GN,2011-12,Demo,31,0,birth,F,3.73169,juvf,,,,47.3871,3.22581,68.27528
GN,2012-01,Demo,31,0,birth,F,3.81656,juvf,,,,46.74194,3.22581,67.83743
GN,2012-02,Demo,29,0,birth,F,3.90144,juvf,,,,46.06897,6.89655,67.29242
GN,2012-03,Demo,31,0,birth,F,3.98084,juvf,,,,46.03226,3.44828,67.35483
GN,2012-04,Demo,30,0,interseason,F,4.06571,juvf,,,,46.7,29.62963,66.43846
GN,2012-05,Demo,31,0,interseason,F,4.14784,juvf,,,,45.41935,46.66667,64.81368
GN,2012-06,Demo,30,0,mating,F,4.23272,juvf,,,,44.13333,3.44828,65.71593
GN,2012-07,Demo,31,0,mating,F,4.31485,juvf,,,,43.93548,10,66.23437
GN,2012-08,Demo,31,0,mating,F,4.39973,juvf,,,,43.09677,19.35484,67.29353
GN,2012-09,Demo,30,0,mating,F,4.4846,juvf,,,,43.63333,42.85714,66.50264
GN,2012-10,Demo,31,0,interseason,F,4.56674,juvf,,,,43.77419,100,66.28394
GN,2012-11,Demo,30,0,interseason,F,4.65161,juvf,,,,43.36667,75,66.89365
GN,2012-12,Demo,31,0,birth,F,4.73374,juvf,,,,43.19355,10,67.14959
GN,2013-01,Demo,31,0,birth,F,4.81862,juvf,19,0.14286,other,43.6129,35.48387,66.73321
GN,2013-02,Demo,28,0,birth,F,4.90349,juvf,19,0.14286,other,44.32143,46.15385,67.8639
GN,2013-03,Demo,31,0,birth,F,4.98015,juvf,19,0.14286,other,44.41935,17.85714,68.13659
GN,2013-04,Demo,30,0,interseason,F,5.06502,juvf,19,0.14286,other,45.96667,26.66667,68.75507
GN,2013-05,Demo,31,0,interseason,F,5.14716,juvf,19,0.14286,other,47.96774,13.33333,70.41913
GN,2013-06,Demo,30,0,mating,F,5.23203,juvf,19,0.14286,other,48.56667,33.33333,70.03346
GN,2013-07,Demo,31,0,mating,F,5.31417,juvf,19,0.14286,other,51.29032,96.77419,66.35011
GN,2013-08,Demo,31,0,mating,F,5.39904,juvf,19,0.14286,other,51.03226,96.77419,66.72051
GN,2013-09,Demo,30,0,mating,F,5.48392,juvf,19,0.14286,other,50.5,63.33333,70.06238
GN,2013-10,Demo,31,0,interseason,F,5.56605,juvf,19,0.14286,other,50.22581,19.35484,71.68121
GN,2013-11,Demo,30,0,interseason,F,5.65092,juvf,19,0.14286,other,46.5,24.13793,71.27635
GN,2013-12,Demo,31,0,birth,F,5.73306,juvf,19,0.14286,other,46.12903,0,71.54437
GN,2014-01,Demo,31,0,birth,F,5.81793,juvf,19,0.14286,other,46.48387,3.44828,69.40683
GN,2014-02,Demo,28,0,birth,F,5.90281,juvf,19,0.14286,other,48.82143,18.51852,68.9861
GN,2014-03,Demo,31,0,birth,F,5.97947,juvf,19,0.14286,other,49.45161,3.22581,68.76795
GN,2014-04,Demo,30,0,interseason,F,6.06434,juvf,19,0.14286,sexactive,50.43333,6.89655,66.16028
GN,2014-05,Demo,31,0,interseason,F,6.14648,juvf,19,0.14286,other,50.90323,16.12903,64.38753
GN,2014-06,Demo,30,0,mating,F,6.23135,juvf,19,0.14286,sexactive,49.46667,16.66667,63.27552
GN,2014-07,Demo,31,0,mating,F,6.31348,juvf,19,0.14286,sexactive,49.32258,35.48387,62.85874
GN,2014-08,Demo,31,0,mating,F,6.39836,juvf,19,0.14286,preg-lact,48.48387,6.45161,63.08521
GN,2014-09,Demo,30,0,mating,F,6.48323,juvf,19,0.14286,preg-lact,47.26667,10,63.47699
GN,2014-10,Demo,31,0,interseason,F,6.56537,juvf,19,0.14286,preg-lact,47.29032,6.45161,63.44722
GN,2014-11,Demo,30,0,interseason,F,6.65024,juvf,19,0.14286,preg-lact,47.5,3.44828,61.75785
GN,2014-12,Demo,31,1,birth,F,6.73238,juvf,19,0.14286,preg-lact,47.6129,16.66667,61.85757
GN,2015-01,Demo,31,0,birth,F,6.81725,af,21,0.16667,preg-lact,49.12903,0,61.98909
GN,2015-02,Demo,28,0,birth,F,6.90212,af,21,0.16667,preg-lact,53.07143,7.14286,62.04808
GN,2015-03,Demo,31,0,birth,F,6.97878,af,21,0.16667,preg-lact,55.09677,0,63.58408
GN,2015-04,Demo,30,0,interseason,F,7.06366,af,21,0.16667,preg-lact,55.7,0,64.09091
GN,2015-05,Demo,31,0,interseason,F,7.14579,af,21,0.16667,preg-lact,56.16129,6.45161,64.10506
GN,2015-06,Demo,30,0,mating,F,7.23066,af,21,0.16667,preg-lact,56,0,64.28571
GN,2015-07,Demo,31,0,mating,F,7.3128,af,21,0.16667,preg-lact,56.06452,6.45161,64.21295
GN,2015-08,Demo,31,0,mating,F,7.39767,af,21,0.16667,preg-lact,56.09677,6.45161,64.17657
GN,2015-09,Demo,30,0,mating,F,7.48255,af,21,0.16667,other,56.1,6.66667,64.17293
GN,2015-10,Demo,31,0,interseason,F,7.56468,af,21,0.16667,other,55.87097,19.35484,63.91474
GN,2015-11,Demo,30,0,interseason,F,7.64956,af,21,0.16667,other,55.53333,0,63.92316
GN,2015-12,Demo,31,0,birth,F,7.73169,af,21,0.16667,other,55.87097,3.22581,64.20193
GN,2016-01,Demo,31,0,birth,F,7.81656,af,21,0.16667,other,55.74194,6.45161,62.96796
GN,2016-02,Demo,29,0,birth,F,7.90144,af,21,0.16667,other,56.86207,3.44828,62.88644
GN,2016-03,Demo,31,0,birth,F,7.98084,af,21,0.16667,other,58.03226,6.66667,63.75945
GN,2016-04,Demo,30,0,interseason,F,8.06571,af,21,0.16667,other,58.03333,0,63.75833
GN,2016-05,Demo,31,0,interseason,F,8.14784,af,21,0.16667,other,59.03226,0,64.37215
GN,2016-06,Demo,30,0,mating,F,8.23272,af,21,0.16667,other,58.63333,6.66667,63.45192
GN,2016-07,Demo,23,0,mating,F,8.31485,af,21,0.16667,other,57.95652,4.34783,62.26817
GN,2006-11,Derb,30,0,interseason,F,23.74812,af,12,0.21429,other,36,0,63.88889
GN,2006-12,Derb,31,0,birth,F,23.83025,af,12,0.21429,other,36,0,63.88889
GN,2007-01,Derb,31,0,birth,F,23.91513,af,13,0.29412,other,37.2,0,65.14067
GN,2007-02,Derb,28,0,birth,F,24,af,13,0.29412,other,37.96429,0,65.85298
GN,2007-03,Derb,31,0,birth,F,24.07666,af,13,0.29412,other,37.93548,0,65.90419
GN,2007-04,Derb,30,0,interseason,F,24.16153,af,13,0.29412,other,37.9,0,65.96728
GN,2007-05,Derb,31,0,interseason,F,24.24367,af,13,0.29412,other,37.96774,0,65.84683
GN,2007-06,Derb,30,0,mating,F,24.32854,af,13,0.29412,other,37.96667,3.44828,65.85178
GN,2007-07,Derb,31,0,mating,F,24.41068,af,13,0.29412,other,38.12903,16.12903,65.57475
GN,2007-08,Derb,31,0,mating,F,24.49555,af,13,0.29412,other,37.93548,0,65.90419
GN,2007-09,Derb,30,0,mating,F,24.58042,af,13,0.29412,other,38.03333,6.89655,65.73628
GN,2007-10,Derb,31,0,interseason,F,24.66256,af,13,0.29412,other,37.96774,0,65.84683
GN,2007-11,Derb,30,0,interseason,F,24.74743,af,13,0.29412,other,38,0,65.78947
GN,2007-12,Derb,31,0,birth,F,24.82957,af,13,0.29412,preg-lact,38.53333,0,66.17251
GN,2008-01,Derb,31,0,birth,F,24.91444,af,17,0.15789,preg-lact,40.74194,0,65.63336
GN,2008-02,Derb,29,0,birth,F,24.99932,af,17,0.15789,preg-lact,41,0,64.42389
GN,2008-03,Derb,31,0,birth,F,25.07871,af,17,0.15789,preg-lact,41.25806,3.22581,62.94922
GN,2008-04,Derb,30,0,interseason,F,25.16359,af,17,0.15789,preg-lact,42.13333,0,62.02289
GN,2008-05,Derb,31,0,interseason,F,25.24572,af,17,0.15789,preg-lact,41.90323,0,62.58851
GN,2008-06,Derb,30,1,mating,F,25.3306,af,17,0.15789,preg-lact,40.1,0,64.90496
GN,2008-07,Derb,31,0,mating,F,25.41273,af,17,0.15789,other,38.45161,3.22581,63.50181
GN,2008-08,Derb,31,0,mating,F,25.4976,af,17,0.15789,other,38,0,63.15789
GN,2008-09,Derb,24,0,mating,F,25.58248,af,17,0.15789,other,37.83333,3.33333,63.44531
GN,2008-05,Derb08inf,7,0,interseason,F,0.02738,inf,,,,41.90323,0,62.58851
